datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
7/17/2020 17:00,7/17/2020 13:00,MIDATL,499.996
7/17/2020 17:00,7/17/2020 13:00,OTHER,56.83
7/17/2020 17:00,7/17/2020 13:00,SOUTH,909.006
7/17/2020 17:00,7/17/2020 13:00,WEST,59.021
7/17/2020 17:00,7/17/2020 13:00,RTO,1468.023
7/17/2020 17:00,7/17/2020 13:00,RFC,559.017
7/17/2020 16:00,7/17/2020 12:00,MIDATL,446.344
7/17/2020 16:00,7/17/2020 12:00,OTHER,48.81
7/17/2020 16:00,7/17/2020 12:00,SOUTH,933.219
7/17/2020 16:00,7/17/2020 12:00,WEST,67.282
7/17/2020 16:00,7/17/2020 12:00,RTO,1446.845
7/17/2020 16:00,7/17/2020 12:00,RFC,513.626
7/17/2020 15:00,7/17/2020 11:00,MIDATL,389.183
7/17/2020 15:00,7/17/2020 11:00,OTHER,41.369
7/17/2020 15:00,7/17/2020 11:00,SOUTH,915.682
7/17/2020 15:00,7/17/2020 11:00,WEST,63.522
7/17/2020 15:00,7/17/2020 11:00,RTO,1368.387
7/17/2020 15:00,7/17/2020 11:00,RFC,452.705
7/17/2020 14:00,7/17/2020 10:00,MIDATL,334.085
7/17/2020 14:00,7/17/2020 10:00,OTHER,57.611
7/17/2020 14:00,7/17/2020 10:00,SOUTH,877.664
7/17/2020 14:00,7/17/2020 10:00,WEST,50.958
7/17/2020 14:00,7/17/2020 10:00,RTO,1262.707
7/17/2020 14:00,7/17/2020 10:00,RFC,385.043
7/17/2020 13:00,7/17/2020 9:00,MIDATL,225.923
7/17/2020 13:00,7/17/2020 9:00,OTHER,53.2
7/17/2020 13:00,7/17/2020 9:00,SOUTH,782.274
7/17/2020 13:00,7/17/2020 9:00,WEST,43.506
7/17/2020 13:00,7/17/2020 9:00,RTO,1051.703
7/17/2020 13:00,7/17/2020 9:00,RFC,269.429
7/17/2020 12:00,7/17/2020 8:00,MIDATL,139.971
7/17/2020 12:00,7/17/2020 8:00,OTHER,37.52
7/17/2020 12:00,7/17/2020 8:00,SOUTH,571.224
7/17/2020 12:00,7/17/2020 8:00,WEST,25.831
7/17/2020 12:00,7/17/2020 8:00,RTO,737.026
7/17/2020 12:00,7/17/2020 8:00,RFC,165.802
7/17/2020 11:00,7/17/2020 7:00,MIDATL,63.325
7/17/2020 11:00,7/17/2020 7:00,OTHER,22.01
7/17/2020 11:00,7/17/2020 7:00,SOUTH,293.679
7/17/2020 11:00,7/17/2020 7:00,WEST,10.541
7/17/2020 11:00,7/17/2020 7:00,RTO,367.545
7/17/2020 11:00,7/17/2020 7:00,RFC,73.866
7/17/2020 10:00,7/17/2020 6:00,MIDATL,13.623
7/17/2020 10:00,7/17/2020 6:00,OTHER,2.33
7/17/2020 10:00,7/17/2020 6:00,SOUTH,35.629
7/17/2020 10:00,7/17/2020 6:00,WEST,0.955
7/17/2020 10:00,7/17/2020 6:00,RTO,50.207
7/17/2020 10:00,7/17/2020 6:00,RFC,14.578
7/17/2020 9:00,7/17/2020 5:00,MIDATL,1.621
7/17/2020 9:00,7/17/2020 5:00,OTHER,-0.12
7/17/2020 9:00,7/17/2020 5:00,SOUTH,-1.708
7/17/2020 9:00,7/17/2020 5:00,WEST,-0.189
7/17/2020 9:00,7/17/2020 5:00,RTO,-0.276
7/17/2020 9:00,7/17/2020 5:00,RFC,1.432
7/17/2020 8:00,7/17/2020 4:00,MIDATL,1.43
7/17/2020 8:00,7/17/2020 4:00,OTHER,-0.11
7/17/2020 8:00,7/17/2020 4:00,SOUTH,-1.653
7/17/2020 8:00,7/17/2020 4:00,WEST,-0.186
7/17/2020 8:00,7/17/2020 4:00,RTO,-0.409
7/17/2020 8:00,7/17/2020 4:00,RFC,1.244
7/17/2020 7:00,7/17/2020 3:00,MIDATL,1.372
7/17/2020 7:00,7/17/2020 3:00,OTHER,-0.12
7/17/2020 7:00,7/17/2020 3:00,SOUTH,-1.777
7/17/2020 7:00,7/17/2020 3:00,WEST,-0.192
7/17/2020 7:00,7/17/2020 3:00,RTO,-0.597
7/17/2020 7:00,7/17/2020 3:00,RFC,1.18
7/17/2020 6:00,7/17/2020 2:00,MIDATL,1.451
7/17/2020 6:00,7/17/2020 2:00,OTHER,-0.11
7/17/2020 6:00,7/17/2020 2:00,SOUTH,-1.77
7/17/2020 6:00,7/17/2020 2:00,WEST,-0.189
7/17/2020 6:00,7/17/2020 2:00,RTO,-0.508
7/17/2020 6:00,7/17/2020 2:00,RFC,1.262
7/17/2020 5:00,7/17/2020 1:00,MIDATL,1.382
7/17/2020 5:00,7/17/2020 1:00,OTHER,-0.12
7/17/2020 5:00,7/17/2020 1:00,SOUTH,-1.818
7/17/2020 5:00,7/17/2020 1:00,WEST,-0.193
7/17/2020 5:00,7/17/2020 1:00,RTO,-0.629
7/17/2020 5:00,7/17/2020 1:00,RFC,1.189
7/17/2020 4:00,7/17/2020 0:00,MIDATL,1.421
7/17/2020 4:00,7/17/2020 0:00,OTHER,-0.11
7/17/2020 4:00,7/17/2020 0:00,SOUTH,-1.628
7/17/2020 4:00,7/17/2020 0:00,WEST,-0.2
7/17/2020 4:00,7/17/2020 0:00,RTO,-0.407
7/17/2020 4:00,7/17/2020 0:00,RFC,1.221
7/17/2020 3:00,7/16/2020 23:00,MIDATL,-1.188
7/17/2020 3:00,7/16/2020 23:00,OTHER,-0.12
7/17/2020 3:00,7/16/2020 23:00,SOUTH,-1.69
7/17/2020 3:00,7/16/2020 23:00,WEST,-0.197
7/17/2020 3:00,7/16/2020 23:00,RTO,-3.075
7/17/2020 3:00,7/16/2020 23:00,RFC,-1.385
7/17/2020 2:00,7/16/2020 22:00,MIDATL,-1.192
7/17/2020 2:00,7/16/2020 22:00,OTHER,-0.12
7/17/2020 2:00,7/16/2020 22:00,SOUTH,-1.701
7/17/2020 2:00,7/16/2020 22:00,WEST,-0.193
7/17/2020 2:00,7/16/2020 22:00,RTO,-3.086
7/17/2020 2:00,7/16/2020 22:00,RFC,-1.385
7/17/2020 1:00,7/16/2020 21:00,MIDATL,-1.203
7/17/2020 1:00,7/16/2020 21:00,OTHER,-0.11
7/17/2020 1:00,7/16/2020 21:00,SOUTH,-1.568
7/17/2020 1:00,7/16/2020 21:00,WEST,-0.201
7/17/2020 1:00,7/16/2020 21:00,RTO,-2.972
7/17/2020 1:00,7/16/2020 21:00,RFC,-1.404
7/17/2020 0:00,7/16/2020 20:00,MIDATL,0.753
7/17/2020 0:00,7/16/2020 20:00,OTHER,0.42
7/17/2020 0:00,7/16/2020 20:00,SOUTH,5.684
7/17/2020 0:00,7/16/2020 20:00,WEST,1.262
7/17/2020 0:00,7/16/2020 20:00,RTO,7.699
7/17/2020 0:00,7/16/2020 20:00,RFC,2.015
7/16/2020 23:00,7/16/2020 19:00,MIDATL,45.758
7/16/2020 23:00,7/16/2020 19:00,OTHER,15.22
7/16/2020 23:00,7/16/2020 19:00,SOUTH,169.097
7/16/2020 23:00,7/16/2020 19:00,WEST,7.003
7/16/2020 23:00,7/16/2020 19:00,RTO,221.858
7/16/2020 23:00,7/16/2020 19:00,RFC,52.761
7/16/2020 22:00,7/16/2020 18:00,MIDATL,162.365
7/16/2020 22:00,7/16/2020 18:00,OTHER,38.12
7/16/2020 22:00,7/16/2020 18:00,SOUTH,546.967
7/16/2020 22:00,7/16/2020 18:00,WEST,13.077
7/16/2020 22:00,7/16/2020 18:00,RTO,722.409
7/16/2020 22:00,7/16/2020 18:00,RFC,175.442
7/16/2020 21:00,7/16/2020 17:00,MIDATL,307.395
7/16/2020 21:00,7/16/2020 17:00,OTHER,45.82
7/16/2020 21:00,7/16/2020 17:00,SOUTH,802.198
7/16/2020 21:00,7/16/2020 17:00,WEST,22.723
7/16/2020 21:00,7/16/2020 17:00,RTO,1132.316
7/16/2020 21:00,7/16/2020 17:00,RFC,330.118
7/16/2020 20:00,7/16/2020 16:00,MIDATL,434.066
7/16/2020 20:00,7/16/2020 16:00,OTHER,46.29
7/16/2020 20:00,7/16/2020 16:00,SOUTH,882.559
7/16/2020 20:00,7/16/2020 16:00,WEST,36.795
7/16/2020 20:00,7/16/2020 16:00,RTO,1353.42
7/16/2020 20:00,7/16/2020 16:00,RFC,470.861
7/16/2020 19:00,7/16/2020 15:00,MIDATL,500.218
7/16/2020 19:00,7/16/2020 15:00,OTHER,48.94
7/16/2020 19:00,7/16/2020 15:00,SOUTH,895.154
7/16/2020 19:00,7/16/2020 15:00,WEST,41.658
7/16/2020 19:00,7/16/2020 15:00,RTO,1437.03
7/16/2020 19:00,7/16/2020 15:00,RFC,541.876
7/16/2020 18:00,7/16/2020 14:00,MIDATL,578.124
7/16/2020 18:00,7/16/2020 14:00,OTHER,55.95
7/16/2020 18:00,7/16/2020 14:00,SOUTH,863.645
7/16/2020 18:00,7/16/2020 14:00,WEST,56.492
7/16/2020 18:00,7/16/2020 14:00,RTO,1498.261
7/16/2020 18:00,7/16/2020 14:00,RFC,634.616
7/16/2020 17:00,7/16/2020 13:00,MIDATL,562.346
7/16/2020 17:00,7/16/2020 13:00,OTHER,60.24
7/16/2020 17:00,7/16/2020 13:00,SOUTH,875.136
7/16/2020 17:00,7/16/2020 13:00,WEST,50.34
7/16/2020 17:00,7/16/2020 13:00,RTO,1487.822
7/16/2020 17:00,7/16/2020 13:00,RFC,612.686
7/16/2020 16:00,7/16/2020 12:00,MIDATL,546.542
7/16/2020 16:00,7/16/2020 12:00,OTHER,59.59
7/16/2020 16:00,7/16/2020 12:00,SOUTH,882.722
7/16/2020 16:00,7/16/2020 12:00,WEST,42.727
7/16/2020 16:00,7/16/2020 12:00,RTO,1471.991
7/16/2020 16:00,7/16/2020 12:00,RFC,589.269
7/16/2020 15:00,7/16/2020 11:00,MIDATL,532.64
7/16/2020 15:00,7/16/2020 11:00,OTHER,61.38
7/16/2020 15:00,7/16/2020 11:00,SOUTH,900.058
7/16/2020 15:00,7/16/2020 11:00,WEST,37.41
7/16/2020 15:00,7/16/2020 11:00,RTO,1470.108
7/16/2020 15:00,7/16/2020 11:00,RFC,570.05
7/16/2020 14:00,7/16/2020 10:00,MIDATL,474.94
7/16/2020 14:00,7/16/2020 10:00,OTHER,60.73
7/16/2020 14:00,7/16/2020 10:00,SOUTH,908.418
7/16/2020 14:00,7/16/2020 10:00,WEST,29.627
7/16/2020 14:00,7/16/2020 10:00,RTO,1412.985
7/16/2020 14:00,7/16/2020 10:00,RFC,504.567
7/16/2020 13:00,7/16/2020 9:00,MIDATL,384.883
7/16/2020 13:00,7/16/2020 9:00,OTHER,57.634
7/16/2020 13:00,7/16/2020 9:00,SOUTH,858.115
7/16/2020 13:00,7/16/2020 9:00,WEST,19.664
7/16/2020 13:00,7/16/2020 9:00,RTO,1262.662
7/16/2020 13:00,7/16/2020 9:00,RFC,404.547
7/16/2020 12:00,7/16/2020 8:00,MIDATL,262.806
7/16/2020 12:00,7/16/2020 8:00,OTHER,49.695
7/16/2020 12:00,7/16/2020 8:00,SOUTH,728.525
7/16/2020 12:00,7/16/2020 8:00,WEST,12.272
7/16/2020 12:00,7/16/2020 8:00,RTO,1003.603
7/16/2020 12:00,7/16/2020 8:00,RFC,275.078
7/16/2020 11:00,7/16/2020 7:00,MIDATL,144.693
7/16/2020 11:00,7/16/2020 7:00,OTHER,28.591
7/16/2020 11:00,7/16/2020 7:00,SOUTH,379.802
7/16/2020 11:00,7/16/2020 7:00,WEST,5.368
7/16/2020 11:00,7/16/2020 7:00,RTO,529.863
7/16/2020 11:00,7/16/2020 7:00,RFC,150.061
7/16/2020 10:00,7/16/2020 6:00,MIDATL,29.474
7/16/2020 10:00,7/16/2020 6:00,OTHER,4.36
7/16/2020 10:00,7/16/2020 6:00,SOUTH,55.498
7/16/2020 10:00,7/16/2020 6:00,WEST,1.365
7/16/2020 10:00,7/16/2020 6:00,RTO,86.337
7/16/2020 10:00,7/16/2020 6:00,RFC,30.839
7/16/2020 9:00,7/16/2020 5:00,MIDATL,-0.864
7/16/2020 9:00,7/16/2020 5:00,OTHER,-0.12
7/16/2020 9:00,7/16/2020 5:00,SOUTH,-1.719
7/16/2020 9:00,7/16/2020 5:00,WEST,-0.193
7/16/2020 9:00,7/16/2020 5:00,RTO,-2.776
7/16/2020 9:00,7/16/2020 5:00,RFC,-1.057
7/16/2020 8:00,7/16/2020 4:00,MIDATL,-1.264
7/16/2020 8:00,7/16/2020 4:00,OTHER,-0.11
7/16/2020 8:00,7/16/2020 4:00,SOUTH,-1.624
7/16/2020 8:00,7/16/2020 4:00,WEST,-0.19
7/16/2020 8:00,7/16/2020 4:00,RTO,-3.078
7/16/2020 8:00,7/16/2020 4:00,RFC,-1.454
7/16/2020 7:00,7/16/2020 3:00,MIDATL,-1.165
7/16/2020 7:00,7/16/2020 3:00,OTHER,-0.12
7/16/2020 7:00,7/16/2020 3:00,SOUTH,-1.58
7/16/2020 7:00,7/16/2020 3:00,WEST,-0.185
7/16/2020 7:00,7/16/2020 3:00,RTO,-2.93
7/16/2020 7:00,7/16/2020 3:00,RFC,-1.35
7/16/2020 6:00,7/16/2020 2:00,MIDATL,-1.244
7/16/2020 6:00,7/16/2020 2:00,OTHER,-0.11
7/16/2020 6:00,7/16/2020 2:00,SOUTH,-1.703
7/16/2020 6:00,7/16/2020 2:00,WEST,-0.193
7/16/2020 6:00,7/16/2020 2:00,RTO,-3.14
7/16/2020 6:00,7/16/2020 2:00,RFC,-1.437
7/16/2020 5:00,7/16/2020 1:00,MIDATL,-1.215
7/16/2020 5:00,7/16/2020 1:00,OTHER,-0.12
7/16/2020 5:00,7/16/2020 1:00,SOUTH,-1.659
7/16/2020 5:00,7/16/2020 1:00,WEST,-0.206
7/16/2020 5:00,7/16/2020 1:00,RTO,-3.08
7/16/2020 5:00,7/16/2020 1:00,RFC,-1.421
7/16/2020 4:00,7/16/2020 0:00,MIDATL,-1.21
7/16/2020 4:00,7/16/2020 0:00,OTHER,-0.11
7/16/2020 4:00,7/16/2020 0:00,SOUTH,-1.631
7/16/2020 4:00,7/16/2020 0:00,WEST,-0.204
7/16/2020 4:00,7/16/2020 0:00,RTO,-3.045
7/16/2020 4:00,7/16/2020 0:00,RFC,-1.414
7/16/2020 3:00,7/15/2020 23:00,MIDATL,3.034
7/16/2020 3:00,7/15/2020 23:00,OTHER,-0.12
7/16/2020 3:00,7/15/2020 23:00,SOUTH,-1.741
7/16/2020 3:00,7/15/2020 23:00,WEST,-0.207
7/16/2020 3:00,7/15/2020 23:00,RTO,1.086
7/16/2020 3:00,7/15/2020 23:00,RFC,2.827
7/16/2020 2:00,7/15/2020 22:00,MIDATL,3.019
7/16/2020 2:00,7/15/2020 22:00,OTHER,-0.12
7/16/2020 2:00,7/15/2020 22:00,SOUTH,-1.659
7/16/2020 2:00,7/15/2020 22:00,WEST,-0.215
7/16/2020 2:00,7/15/2020 22:00,RTO,1.145
7/16/2020 2:00,7/15/2020 22:00,RFC,2.804
7/16/2020 1:00,7/15/2020 21:00,MIDATL,3.027
7/16/2020 1:00,7/15/2020 21:00,OTHER,-0.11
7/16/2020 1:00,7/15/2020 21:00,SOUTH,-1.515
7/16/2020 1:00,7/15/2020 21:00,WEST,-0.225
7/16/2020 1:00,7/15/2020 21:00,RTO,1.287
7/16/2020 1:00,7/15/2020 21:00,RFC,2.802
7/16/2020 0:00,7/15/2020 20:00,MIDATL,5.249
7/16/2020 0:00,7/15/2020 20:00,OTHER,0.21
7/16/2020 0:00,7/15/2020 20:00,SOUTH,3.783
7/16/2020 0:00,7/15/2020 20:00,WEST,0.206
7/16/2020 0:00,7/15/2020 20:00,RTO,9.238
7/16/2020 0:00,7/15/2020 20:00,RFC,5.455
7/15/2020 23:00,7/15/2020 19:00,MIDATL,54.052
7/15/2020 23:00,7/15/2020 19:00,OTHER,13.5
7/15/2020 23:00,7/15/2020 19:00,SOUTH,165.199
7/15/2020 23:00,7/15/2020 19:00,WEST,3.8
7/15/2020 23:00,7/15/2020 19:00,RTO,223.051
7/15/2020 23:00,7/15/2020 19:00,RFC,57.852
7/15/2020 22:00,7/15/2020 18:00,MIDATL,195.364
7/15/2020 22:00,7/15/2020 18:00,OTHER,36.26
7/15/2020 22:00,7/15/2020 18:00,SOUTH,512.525
7/15/2020 22:00,7/15/2020 18:00,WEST,17.159
7/15/2020 22:00,7/15/2020 18:00,RTO,725.048
7/15/2020 22:00,7/15/2020 18:00,RFC,212.523
7/15/2020 21:00,7/15/2020 17:00,MIDATL,324.098
7/15/2020 21:00,7/15/2020 17:00,OTHER,34.46
7/15/2020 21:00,7/15/2020 17:00,SOUTH,748.736
7/15/2020 21:00,7/15/2020 17:00,WEST,29.294
7/15/2020 21:00,7/15/2020 17:00,RTO,1102.128
7/15/2020 21:00,7/15/2020 17:00,RFC,353.392
7/15/2020 20:00,7/15/2020 16:00,MIDATL,432.022
7/15/2020 20:00,7/15/2020 16:00,OTHER,24.46
7/15/2020 20:00,7/15/2020 16:00,SOUTH,770.703
7/15/2020 20:00,7/15/2020 16:00,WEST,38.718
7/15/2020 20:00,7/15/2020 16:00,RTO,1241.443
7/15/2020 20:00,7/15/2020 16:00,RFC,470.74
7/15/2020 19:00,7/15/2020 15:00,MIDATL,508.692
7/15/2020 19:00,7/15/2020 15:00,OTHER,52.9
7/15/2020 19:00,7/15/2020 15:00,SOUTH,730.792
7/15/2020 19:00,7/15/2020 15:00,WEST,44.075
7/15/2020 19:00,7/15/2020 15:00,RTO,1283.559
7/15/2020 19:00,7/15/2020 15:00,RFC,552.767
7/15/2020 18:00,7/15/2020 14:00,MIDATL,593.321
7/15/2020 18:00,7/15/2020 14:00,OTHER,37.65
7/15/2020 18:00,7/15/2020 14:00,SOUTH,791.987
7/15/2020 18:00,7/15/2020 14:00,WEST,51.981
7/15/2020 18:00,7/15/2020 14:00,RTO,1437.289
7/15/2020 18:00,7/15/2020 14:00,RFC,645.302
7/15/2020 17:00,7/15/2020 13:00,MIDATL,598.328
7/15/2020 17:00,7/15/2020 13:00,OTHER,32.97
7/15/2020 17:00,7/15/2020 13:00,SOUTH,818.941
7/15/2020 17:00,7/15/2020 13:00,WEST,61.73
7/15/2020 17:00,7/15/2020 13:00,RTO,1478.999
7/15/2020 17:00,7/15/2020 13:00,RFC,660.058
7/15/2020 16:00,7/15/2020 12:00,MIDATL,615.039
7/15/2020 16:00,7/15/2020 12:00,OTHER,55.17
7/15/2020 16:00,7/15/2020 12:00,SOUTH,885.799
7/15/2020 16:00,7/15/2020 12:00,WEST,58.609
7/15/2020 16:00,7/15/2020 12:00,RTO,1559.447
7/15/2020 16:00,7/15/2020 12:00,RFC,673.648
7/15/2020 15:00,7/15/2020 11:00,MIDATL,605.143
7/15/2020 15:00,7/15/2020 11:00,OTHER,62.98
7/15/2020 15:00,7/15/2020 11:00,SOUTH,894.123
7/15/2020 15:00,7/15/2020 11:00,WEST,63.458
7/15/2020 15:00,7/15/2020 11:00,RTO,1562.724
7/15/2020 15:00,7/15/2020 11:00,RFC,668.601
7/15/2020 14:00,7/15/2020 10:00,MIDATL,563.892
7/15/2020 14:00,7/15/2020 10:00,OTHER,62.57
7/15/2020 14:00,7/15/2020 10:00,SOUTH,912.978
7/15/2020 14:00,7/15/2020 10:00,WEST,54.911
7/15/2020 14:00,7/15/2020 10:00,RTO,1531.781
7/15/2020 14:00,7/15/2020 10:00,RFC,618.803
7/15/2020 13:00,7/15/2020 9:00,MIDATL,485.926
7/15/2020 13:00,7/15/2020 9:00,OTHER,58.98
7/15/2020 13:00,7/15/2020 9:00,SOUTH,890.203
7/15/2020 13:00,7/15/2020 9:00,WEST,45.716
7/15/2020 13:00,7/15/2020 9:00,RTO,1421.845
7/15/2020 13:00,7/15/2020 9:00,RFC,531.642
7/15/2020 12:00,7/15/2020 8:00,MIDATL,355.218
7/15/2020 12:00,7/15/2020 8:00,OTHER,23.97
7/15/2020 12:00,7/15/2020 8:00,SOUTH,689.958
7/15/2020 12:00,7/15/2020 8:00,WEST,27.716
7/15/2020 12:00,7/15/2020 8:00,RTO,1072.892
7/15/2020 12:00,7/15/2020 8:00,RFC,382.934
7/15/2020 11:00,7/15/2020 7:00,MIDATL,177.576
7/15/2020 11:00,7/15/2020 7:00,OTHER,3.91
7/15/2020 11:00,7/15/2020 7:00,SOUTH,333.564
7/15/2020 11:00,7/15/2020 7:00,WEST,13.074
7/15/2020 11:00,7/15/2020 7:00,RTO,524.214
7/15/2020 11:00,7/15/2020 7:00,RFC,190.65
7/15/2020 10:00,7/15/2020 6:00,MIDATL,35.371
7/15/2020 10:00,7/15/2020 6:00,OTHER,0.02
7/15/2020 10:00,7/15/2020 6:00,SOUTH,46.254
7/15/2020 10:00,7/15/2020 6:00,WEST,1.527
7/15/2020 10:00,7/15/2020 6:00,RTO,83.152
7/15/2020 10:00,7/15/2020 6:00,RFC,36.898
7/15/2020 9:00,7/15/2020 5:00,MIDATL,3.502
7/15/2020 9:00,7/15/2020 5:00,OTHER,-0.12
7/15/2020 9:00,7/15/2020 5:00,SOUTH,-1.465
7/15/2020 9:00,7/15/2020 5:00,WEST,-0.192
7/15/2020 9:00,7/15/2020 5:00,RTO,1.845
7/15/2020 9:00,7/15/2020 5:00,RFC,3.31
7/15/2020 8:00,7/15/2020 4:00,MIDATL,3.031
7/15/2020 8:00,7/15/2020 4:00,OTHER,-0.11
7/15/2020 8:00,7/15/2020 4:00,SOUTH,-1.69
7/15/2020 8:00,7/15/2020 4:00,WEST,-0.19
7/15/2020 8:00,7/15/2020 4:00,RTO,1.151
7/15/2020 8:00,7/15/2020 4:00,RFC,2.841
7/15/2020 7:00,7/15/2020 3:00,MIDATL,3.015
7/15/2020 7:00,7/15/2020 3:00,OTHER,-0.12
7/15/2020 7:00,7/15/2020 3:00,SOUTH,-1.672
7/15/2020 7:00,7/15/2020 3:00,WEST,-0.193
7/15/2020 7:00,7/15/2020 3:00,RTO,1.15
7/15/2020 7:00,7/15/2020 3:00,RFC,2.822
7/15/2020 6:00,7/15/2020 2:00,MIDATL,3.005
7/15/2020 6:00,7/15/2020 2:00,OTHER,-0.12
7/15/2020 6:00,7/15/2020 2:00,SOUTH,-1.506
7/15/2020 6:00,7/15/2020 2:00,WEST,-0.192
7/15/2020 6:00,7/15/2020 2:00,RTO,1.307
7/15/2020 6:00,7/15/2020 2:00,RFC,2.813
7/15/2020 5:00,7/15/2020 1:00,MIDATL,3.04
7/15/2020 5:00,7/15/2020 1:00,OTHER,-0.12
7/15/2020 5:00,7/15/2020 1:00,SOUTH,-1.762
7/15/2020 5:00,7/15/2020 1:00,WEST,-0.19
7/15/2020 5:00,7/15/2020 1:00,RTO,1.088
7/15/2020 5:00,7/15/2020 1:00,RFC,2.85
7/15/2020 4:00,7/15/2020 0:00,MIDATL,3.019
7/15/2020 4:00,7/15/2020 0:00,OTHER,-0.11
7/15/2020 4:00,7/15/2020 0:00,SOUTH,-1.638
7/15/2020 4:00,7/15/2020 0:00,WEST,-0.207
7/15/2020 4:00,7/15/2020 0:00,RTO,1.174
7/15/2020 4:00,7/15/2020 0:00,RFC,2.812
7/15/2020 3:00,7/14/2020 23:00,MIDATL,3.048
7/15/2020 3:00,7/14/2020 23:00,OTHER,-0.12
7/15/2020 3:00,7/14/2020 23:00,SOUTH,-1.702
7/15/2020 3:00,7/14/2020 23:00,WEST,-0.196
7/15/2020 3:00,7/14/2020 23:00,RTO,1.15
7/15/2020 3:00,7/14/2020 23:00,RFC,2.852
7/15/2020 2:00,7/14/2020 22:00,MIDATL,3.046
7/15/2020 2:00,7/14/2020 22:00,OTHER,-0.11
7/15/2020 2:00,7/14/2020 22:00,SOUTH,-1.705
7/15/2020 2:00,7/14/2020 22:00,WEST,-0.2
7/15/2020 2:00,7/14/2020 22:00,RTO,1.141
7/15/2020 2:00,7/14/2020 22:00,RFC,2.846
7/15/2020 1:00,7/14/2020 21:00,MIDATL,3.01
7/15/2020 1:00,7/14/2020 21:00,OTHER,-0.12
7/15/2020 1:00,7/14/2020 21:00,SOUTH,-1.517
7/15/2020 1:00,7/14/2020 21:00,WEST,-0.193
7/15/2020 1:00,7/14/2020 21:00,RTO,1.3
7/15/2020 1:00,7/14/2020 21:00,RFC,2.817
7/15/2020 0:00,7/14/2020 20:00,MIDATL,5.402
7/15/2020 0:00,7/14/2020 20:00,OTHER,0.39
7/15/2020 0:00,7/14/2020 20:00,SOUTH,3.158
7/15/2020 0:00,7/14/2020 20:00,WEST,0.534
7/15/2020 0:00,7/14/2020 20:00,RTO,9.094
7/15/2020 0:00,7/14/2020 20:00,RFC,5.936
7/14/2020 23:00,7/14/2020 19:00,MIDATL,56.132
7/14/2020 23:00,7/14/2020 19:00,OTHER,16.28
7/14/2020 23:00,7/14/2020 19:00,SOUTH,165.347
7/14/2020 23:00,7/14/2020 19:00,WEST,10.26
7/14/2020 23:00,7/14/2020 19:00,RTO,231.739
7/14/2020 23:00,7/14/2020 19:00,RFC,66.392
7/14/2020 22:00,7/14/2020 18:00,MIDATL,211.295
7/14/2020 22:00,7/14/2020 18:00,OTHER,41.91
7/14/2020 22:00,7/14/2020 18:00,SOUTH,534.945
7/14/2020 22:00,7/14/2020 18:00,WEST,24.752
7/14/2020 22:00,7/14/2020 18:00,RTO,770.992
7/14/2020 22:00,7/14/2020 18:00,RFC,236.047
7/14/2020 21:00,7/14/2020 17:00,MIDATL,369.616
7/14/2020 21:00,7/14/2020 17:00,OTHER,54.52
7/14/2020 21:00,7/14/2020 17:00,SOUTH,607.361
7/14/2020 21:00,7/14/2020 17:00,WEST,43.579
7/14/2020 21:00,7/14/2020 17:00,RTO,1020.556
7/14/2020 21:00,7/14/2020 17:00,RFC,413.195
7/14/2020 20:00,7/14/2020 16:00,MIDATL,483.906
7/14/2020 20:00,7/14/2020 16:00,OTHER,49.07
7/14/2020 20:00,7/14/2020 16:00,SOUTH,718.478
7/14/2020 20:00,7/14/2020 16:00,WEST,52.447
7/14/2020 20:00,7/14/2020 16:00,RTO,1254.831
7/14/2020 20:00,7/14/2020 16:00,RFC,536.353
7/14/2020 19:00,7/14/2020 15:00,MIDATL,569.864
7/14/2020 19:00,7/14/2020 15:00,OTHER,46.24
7/14/2020 19:00,7/14/2020 15:00,SOUTH,737.421
7/14/2020 19:00,7/14/2020 15:00,WEST,67.62
7/14/2020 19:00,7/14/2020 15:00,RTO,1374.905
7/14/2020 19:00,7/14/2020 15:00,RFC,637.484
7/14/2020 18:00,7/14/2020 14:00,MIDATL,585.365
7/14/2020 18:00,7/14/2020 14:00,OTHER,45.68
7/14/2020 18:00,7/14/2020 14:00,SOUTH,736.393
7/14/2020 18:00,7/14/2020 14:00,WEST,68.282
7/14/2020 18:00,7/14/2020 14:00,RTO,1390.04
7/14/2020 18:00,7/14/2020 14:00,RFC,653.647
7/14/2020 17:00,7/14/2020 13:00,MIDATL,638.849
7/14/2020 17:00,7/14/2020 13:00,OTHER,43.72
7/14/2020 17:00,7/14/2020 13:00,SOUTH,779.546
7/14/2020 17:00,7/14/2020 13:00,WEST,74.02
7/14/2020 17:00,7/14/2020 13:00,RTO,1492.415
7/14/2020 17:00,7/14/2020 13:00,RFC,712.869
7/14/2020 16:00,7/14/2020 12:00,MIDATL,682.03
7/14/2020 16:00,7/14/2020 12:00,OTHER,49.153
7/14/2020 16:00,7/14/2020 12:00,SOUTH,803.33
7/14/2020 16:00,7/14/2020 12:00,WEST,72.61
7/14/2020 16:00,7/14/2020 12:00,RTO,1557.97
7/14/2020 16:00,7/14/2020 12:00,RFC,754.64
7/14/2020 15:00,7/14/2020 11:00,MIDATL,693.21
7/14/2020 15:00,7/14/2020 11:00,OTHER,53.477
7/14/2020 15:00,7/14/2020 11:00,SOUTH,902.272
7/14/2020 15:00,7/14/2020 11:00,WEST,72.622
