datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
9/27/2020 11:00,9/27/2020 7:00,WEST,4027.339
9/27/2020 11:00,9/27/2020 7:00,RTO,4202.867
9/27/2020 11:00,9/27/2020 7:00,RFC,4195.148
9/27/2020 10:00,9/27/2020 6:00,MIDATL,155.302
9/27/2020 10:00,9/27/2020 6:00,SOUTH,-0.438
9/27/2020 10:00,9/27/2020 6:00,WEST,4679.091
9/27/2020 10:00,9/27/2020 6:00,RTO,4833.955
9/27/2020 10:00,9/27/2020 6:00,RFC,4834.393
9/27/2020 9:00,9/27/2020 5:00,MIDATL,158.23
9/27/2020 9:00,9/27/2020 5:00,SOUTH,1.202
9/27/2020 9:00,9/27/2020 5:00,WEST,5056.602
9/27/2020 9:00,9/27/2020 5:00,RTO,5216.034
9/27/2020 9:00,9/27/2020 5:00,RFC,5214.832
9/27/2020 8:00,9/27/2020 4:00,MIDATL,185.119
9/27/2020 8:00,9/27/2020 4:00,SOUTH,1.388
9/27/2020 8:00,9/27/2020 4:00,WEST,5222.492
9/27/2020 8:00,9/27/2020 4:00,RTO,5408.999
9/27/2020 8:00,9/27/2020 4:00,RFC,5407.611
9/27/2020 7:00,9/27/2020 3:00,MIDATL,184.098
9/27/2020 7:00,9/27/2020 3:00,SOUTH,1.846
9/27/2020 7:00,9/27/2020 3:00,WEST,5600.401
9/27/2020 7:00,9/27/2020 3:00,RTO,5786.345
9/27/2020 7:00,9/27/2020 3:00,RFC,5784.499
9/27/2020 6:00,9/27/2020 2:00,MIDATL,191.015
9/27/2020 6:00,9/27/2020 2:00,SOUTH,1.134
9/27/2020 6:00,9/27/2020 2:00,WEST,5860.014
9/27/2020 6:00,9/27/2020 2:00,RTO,6052.163
9/27/2020 6:00,9/27/2020 2:00,RFC,6051.029
9/27/2020 5:00,9/27/2020 1:00,MIDATL,174.686
9/27/2020 5:00,9/27/2020 1:00,SOUTH,8.117
9/27/2020 5:00,9/27/2020 1:00,WEST,6014.905
9/27/2020 5:00,9/27/2020 1:00,RTO,6197.708
9/27/2020 5:00,9/27/2020 1:00,RFC,6189.591
9/27/2020 4:00,9/27/2020 0:00,MIDATL,195.94
9/27/2020 4:00,9/27/2020 0:00,SOUTH,14.667
9/27/2020 4:00,9/27/2020 0:00,WEST,6126.24
9/27/2020 4:00,9/27/2020 0:00,RTO,6336.847
9/27/2020 4:00,9/27/2020 0:00,RFC,6322.18
9/27/2020 3:00,9/26/2020 23:00,MIDATL,241.583
9/27/2020 3:00,9/26/2020 23:00,SOUTH,16.605
9/27/2020 3:00,9/26/2020 23:00,WEST,6152.057
9/27/2020 3:00,9/26/2020 23:00,RTO,6410.245
9/27/2020 3:00,9/26/2020 23:00,RFC,6393.64
9/27/2020 2:00,9/26/2020 22:00,MIDATL,252.36
9/27/2020 2:00,9/26/2020 22:00,SOUTH,9.673
9/27/2020 2:00,9/26/2020 22:00,WEST,6207.57
9/27/2020 2:00,9/26/2020 22:00,RTO,6469.603
9/27/2020 2:00,9/26/2020 22:00,RFC,6459.93
9/27/2020 1:00,9/26/2020 21:00,MIDATL,226.989
9/27/2020 1:00,9/26/2020 21:00,SOUTH,7.082
9/27/2020 1:00,9/26/2020 21:00,WEST,6212.411
9/27/2020 1:00,9/26/2020 21:00,RTO,6446.482
9/27/2020 1:00,9/26/2020 21:00,RFC,6439.4
9/27/2020 0:00,9/26/2020 20:00,MIDATL,179.28
9/27/2020 0:00,9/26/2020 20:00,SOUTH,13.834
9/27/2020 0:00,9/26/2020 20:00,WEST,5936.727
9/27/2020 0:00,9/26/2020 20:00,RTO,6129.841
9/27/2020 0:00,9/26/2020 20:00,RFC,6116.007
9/26/2020 23:00,9/26/2020 19:00,MIDATL,120.025
9/26/2020 23:00,9/26/2020 19:00,SOUTH,32.108
9/26/2020 23:00,9/26/2020 19:00,WEST,5556.002
9/26/2020 23:00,9/26/2020 19:00,RTO,5708.135
9/26/2020 23:00,9/26/2020 19:00,RFC,5676.027
9/26/2020 22:00,9/26/2020 18:00,MIDATL,67.637
9/26/2020 22:00,9/26/2020 18:00,SOUTH,32.299
9/26/2020 22:00,9/26/2020 18:00,WEST,5486.696
9/26/2020 22:00,9/26/2020 18:00,RTO,5586.632
9/26/2020 22:00,9/26/2020 18:00,RFC,5554.333
9/26/2020 21:00,9/26/2020 17:00,MIDATL,48.273
9/26/2020 21:00,9/26/2020 17:00,SOUTH,39.196
9/26/2020 21:00,9/26/2020 17:00,WEST,5617.361
9/26/2020 21:00,9/26/2020 17:00,RTO,5704.83
9/26/2020 21:00,9/26/2020 17:00,RFC,5665.634
9/26/2020 20:00,9/26/2020 16:00,MIDATL,42.155
9/26/2020 20:00,9/26/2020 16:00,SOUTH,36.34
9/26/2020 20:00,9/26/2020 16:00,WEST,5535.219
9/26/2020 20:00,9/26/2020 16:00,RTO,5613.714
9/26/2020 20:00,9/26/2020 16:00,RFC,5577.374
9/26/2020 19:00,9/26/2020 15:00,MIDATL,68.625
9/26/2020 19:00,9/26/2020 15:00,SOUTH,15.986
9/26/2020 19:00,9/26/2020 15:00,WEST,5416.634
9/26/2020 19:00,9/26/2020 15:00,RTO,5501.245
9/26/2020 19:00,9/26/2020 15:00,RFC,5485.259
9/26/2020 18:00,9/26/2020 14:00,MIDATL,81.408
9/26/2020 18:00,9/26/2020 14:00,SOUTH,6.462
9/26/2020 18:00,9/26/2020 14:00,WEST,4971.954
9/26/2020 18:00,9/26/2020 14:00,RTO,5059.824
9/26/2020 18:00,9/26/2020 14:00,RFC,5053.362
9/26/2020 17:00,9/26/2020 13:00,MIDATL,67.708
9/26/2020 17:00,9/26/2020 13:00,SOUTH,8.039
9/26/2020 17:00,9/26/2020 13:00,WEST,4583.825
9/26/2020 17:00,9/26/2020 13:00,RTO,4659.572
9/26/2020 17:00,9/26/2020 13:00,RFC,4651.533
9/26/2020 16:00,9/26/2020 12:00,MIDATL,47.623
9/26/2020 16:00,9/26/2020 12:00,SOUTH,-0.272
9/26/2020 16:00,9/26/2020 12:00,WEST,4115.582
9/26/2020 16:00,9/26/2020 12:00,RTO,4162.933
9/26/2020 16:00,9/26/2020 12:00,RFC,4163.205
9/26/2020 15:00,9/26/2020 11:00,MIDATL,51.428
9/26/2020 15:00,9/26/2020 11:00,SOUTH,8.868
9/26/2020 15:00,9/26/2020 11:00,WEST,3674.58
9/26/2020 15:00,9/26/2020 11:00,RTO,3734.876
9/26/2020 15:00,9/26/2020 11:00,RFC,3726.008
9/26/2020 14:00,9/26/2020 10:00,MIDATL,66.071
9/26/2020 14:00,9/26/2020 10:00,SOUTH,20.755
9/26/2020 14:00,9/26/2020 10:00,WEST,3387.222
9/26/2020 14:00,9/26/2020 10:00,RTO,3474.048
9/26/2020 14:00,9/26/2020 10:00,RFC,3453.293
9/26/2020 13:00,9/26/2020 9:00,MIDATL,65.171
9/26/2020 13:00,9/26/2020 9:00,SOUTH,5.946
9/26/2020 13:00,9/26/2020 9:00,WEST,3191.465
9/26/2020 13:00,9/26/2020 9:00,RTO,3262.582
9/26/2020 13:00,9/26/2020 9:00,RFC,3256.636
9/26/2020 12:00,9/26/2020 8:00,MIDATL,70.863
9/26/2020 12:00,9/26/2020 8:00,SOUTH,2.52
9/26/2020 12:00,9/26/2020 8:00,WEST,2859.236
9/26/2020 12:00,9/26/2020 8:00,RTO,2932.619
9/26/2020 12:00,9/26/2020 8:00,RFC,2930.099
9/26/2020 11:00,9/26/2020 7:00,MIDATL,80.367
9/26/2020 11:00,9/26/2020 7:00,SOUTH,9.264
9/26/2020 11:00,9/26/2020 7:00,WEST,3182.368
9/26/2020 11:00,9/26/2020 7:00,RTO,3271.999
9/26/2020 11:00,9/26/2020 7:00,RFC,3262.735
9/26/2020 10:00,9/26/2020 6:00,MIDATL,76.63
9/26/2020 10:00,9/26/2020 6:00,SOUTH,35.15
9/26/2020 10:00,9/26/2020 6:00,WEST,3026.847
9/26/2020 10:00,9/26/2020 6:00,RTO,3138.627
9/26/2020 10:00,9/26/2020 6:00,RFC,3103.477
9/26/2020 9:00,9/26/2020 5:00,MIDATL,80.317
9/26/2020 9:00,9/26/2020 5:00,SOUTH,36.387
9/26/2020 9:00,9/26/2020 5:00,WEST,2975.112
9/26/2020 9:00,9/26/2020 5:00,RTO,3091.816
9/26/2020 9:00,9/26/2020 5:00,RFC,3055.429
9/26/2020 8:00,9/26/2020 4:00,MIDATL,190.195
9/26/2020 8:00,9/26/2020 4:00,SOUTH,55.796
9/26/2020 8:00,9/26/2020 4:00,WEST,2985.325
9/26/2020 8:00,9/26/2020 4:00,RTO,3231.316
9/26/2020 8:00,9/26/2020 4:00,RFC,3175.52
9/26/2020 7:00,9/26/2020 3:00,MIDATL,246.085
9/26/2020 7:00,9/26/2020 3:00,SOUTH,45.174
9/26/2020 7:00,9/26/2020 3:00,WEST,3313.387
9/26/2020 7:00,9/26/2020 3:00,RTO,3604.646
9/26/2020 7:00,9/26/2020 3:00,RFC,3559.472
9/26/2020 6:00,9/26/2020 2:00,MIDATL,234.454
9/26/2020 6:00,9/26/2020 2:00,SOUTH,40.739
9/26/2020 6:00,9/26/2020 2:00,WEST,3756.944
9/26/2020 6:00,9/26/2020 2:00,RTO,4032.137
9/26/2020 6:00,9/26/2020 2:00,RFC,3991.398
9/26/2020 5:00,9/26/2020 1:00,MIDATL,246.149
9/26/2020 5:00,9/26/2020 1:00,SOUTH,80.644
9/26/2020 5:00,9/26/2020 1:00,WEST,3929.043
9/26/2020 5:00,9/26/2020 1:00,RTO,4255.836
9/26/2020 5:00,9/26/2020 1:00,RFC,4175.192
9/26/2020 4:00,9/26/2020 0:00,MIDATL,239.549
9/26/2020 4:00,9/26/2020 0:00,SOUTH,96.706
9/26/2020 4:00,9/26/2020 0:00,WEST,3768.017
9/26/2020 4:00,9/26/2020 0:00,RTO,4104.272
9/26/2020 4:00,9/26/2020 0:00,RFC,4007.566
9/26/2020 3:00,9/25/2020 23:00,MIDATL,257.475
9/26/2020 3:00,9/25/2020 23:00,SOUTH,51.337
9/26/2020 3:00,9/25/2020 23:00,WEST,3594.795
9/26/2020 3:00,9/25/2020 23:00,RTO,3903.607
9/26/2020 3:00,9/25/2020 23:00,RFC,3852.27
9/26/2020 2:00,9/25/2020 22:00,MIDATL,308.555
9/26/2020 2:00,9/25/2020 22:00,SOUTH,86.684
9/26/2020 2:00,9/25/2020 22:00,WEST,3521.73
9/26/2020 2:00,9/25/2020 22:00,RTO,3916.969
9/26/2020 2:00,9/25/2020 22:00,RFC,3830.285
9/26/2020 1:00,9/25/2020 21:00,MIDATL,341.533
9/26/2020 1:00,9/25/2020 21:00,SOUTH,58.62
9/26/2020 1:00,9/25/2020 21:00,WEST,3061.469
9/26/2020 1:00,9/25/2020 21:00,RTO,3461.622
9/26/2020 1:00,9/25/2020 21:00,RFC,3403.002
9/26/2020 0:00,9/25/2020 20:00,MIDATL,304.555
9/26/2020 0:00,9/25/2020 20:00,SOUTH,37.133
9/26/2020 0:00,9/25/2020 20:00,WEST,2225.208
9/26/2020 0:00,9/25/2020 20:00,RTO,2566.896
9/26/2020 0:00,9/25/2020 20:00,RFC,2529.763
9/25/2020 23:00,9/25/2020 19:00,MIDATL,232.605
9/25/2020 23:00,9/25/2020 19:00,SOUTH,30.761
9/25/2020 23:00,9/25/2020 19:00,WEST,1524.782
9/25/2020 23:00,9/25/2020 19:00,RTO,1788.148
9/25/2020 23:00,9/25/2020 19:00,RFC,1757.387
9/25/2020 22:00,9/25/2020 18:00,MIDATL,129.848
9/25/2020 22:00,9/25/2020 18:00,SOUTH,61.379
9/25/2020 22:00,9/25/2020 18:00,WEST,1549.888
9/25/2020 22:00,9/25/2020 18:00,RTO,1741.115
9/25/2020 22:00,9/25/2020 18:00,RFC,1679.736
9/25/2020 21:00,9/25/2020 17:00,MIDATL,59.716
9/25/2020 21:00,9/25/2020 17:00,SOUTH,46.023
9/25/2020 21:00,9/25/2020 17:00,WEST,1483.254
9/25/2020 21:00,9/25/2020 17:00,RTO,1588.993
9/25/2020 21:00,9/25/2020 17:00,RFC,1542.97
9/25/2020 20:00,9/25/2020 16:00,MIDATL,42.122
9/25/2020 20:00,9/25/2020 16:00,SOUTH,41.499
9/25/2020 20:00,9/25/2020 16:00,WEST,1328.857
9/25/2020 20:00,9/25/2020 16:00,RTO,1412.478
9/25/2020 20:00,9/25/2020 16:00,RFC,1370.979
9/25/2020 19:00,9/25/2020 15:00,MIDATL,31.025
9/25/2020 19:00,9/25/2020 15:00,SOUTH,46.089
9/25/2020 19:00,9/25/2020 15:00,WEST,1222.007
9/25/2020 19:00,9/25/2020 15:00,RTO,1299.121
9/25/2020 19:00,9/25/2020 15:00,RFC,1253.032
9/25/2020 18:00,9/25/2020 14:00,MIDATL,43.141
9/25/2020 18:00,9/25/2020 14:00,SOUTH,38.568
9/25/2020 18:00,9/25/2020 14:00,WEST,1261.493
9/25/2020 18:00,9/25/2020 14:00,RTO,1343.202
9/25/2020 18:00,9/25/2020 14:00,RFC,1304.634
9/25/2020 17:00,9/25/2020 13:00,MIDATL,61.608
9/25/2020 17:00,9/25/2020 13:00,SOUTH,14.965
9/25/2020 17:00,9/25/2020 13:00,WEST,1325.414
9/25/2020 17:00,9/25/2020 13:00,RTO,1401.987
9/25/2020 17:00,9/25/2020 13:00,RFC,1387.022
9/25/2020 16:00,9/25/2020 12:00,MIDATL,75.599
9/25/2020 16:00,9/25/2020 12:00,SOUTH,12.47
9/25/2020 16:00,9/25/2020 12:00,WEST,1292.582
9/25/2020 16:00,9/25/2020 12:00,RTO,1380.651
9/25/2020 16:00,9/25/2020 12:00,RFC,1368.181
9/25/2020 15:00,9/25/2020 11:00,MIDATL,78.177
9/25/2020 15:00,9/25/2020 11:00,SOUTH,11.802
9/25/2020 15:00,9/25/2020 11:00,WEST,815.068
9/25/2020 15:00,9/25/2020 11:00,RTO,905.047
9/25/2020 15:00,9/25/2020 11:00,RFC,893.245
9/25/2020 14:00,9/25/2020 10:00,MIDATL,49.151
9/25/2020 14:00,9/25/2020 10:00,SOUTH,6.498
9/25/2020 14:00,9/25/2020 10:00,WEST,367.135
9/25/2020 14:00,9/25/2020 10:00,RTO,422.784
9/25/2020 14:00,9/25/2020 10:00,RFC,416.286
9/25/2020 13:00,9/25/2020 9:00,MIDATL,16.511
9/25/2020 13:00,9/25/2020 9:00,SOUTH,7.515
9/25/2020 13:00,9/25/2020 9:00,WEST,427.741
9/25/2020 13:00,9/25/2020 9:00,RTO,451.767
9/25/2020 13:00,9/25/2020 9:00,RFC,444.252
9/25/2020 12:00,9/25/2020 8:00,MIDATL,19.256
9/25/2020 12:00,9/25/2020 8:00,SOUTH,10.876
9/25/2020 12:00,9/25/2020 8:00,WEST,477.275
9/25/2020 12:00,9/25/2020 8:00,RTO,507.407
9/25/2020 12:00,9/25/2020 8:00,RFC,496.531
9/25/2020 11:00,9/25/2020 7:00,MIDATL,4.717
9/25/2020 11:00,9/25/2020 7:00,SOUTH,5.82
9/25/2020 11:00,9/25/2020 7:00,WEST,449.237
9/25/2020 11:00,9/25/2020 7:00,RTO,459.774
9/25/2020 11:00,9/25/2020 7:00,RFC,453.954
9/25/2020 10:00,9/25/2020 6:00,MIDATL,-2.079
9/25/2020 10:00,9/25/2020 6:00,SOUTH,-1.098
9/25/2020 10:00,9/25/2020 6:00,WEST,530.122
9/25/2020 10:00,9/25/2020 6:00,RTO,526.945
9/25/2020 10:00,9/25/2020 6:00,RFC,528.043
9/25/2020 9:00,9/25/2020 5:00,MIDATL,8.019
9/25/2020 9:00,9/25/2020 5:00,SOUTH,-1.798
9/25/2020 9:00,9/25/2020 5:00,WEST,723.182
9/25/2020 9:00,9/25/2020 5:00,RTO,729.403
9/25/2020 9:00,9/25/2020 5:00,RFC,731.201
9/25/2020 8:00,9/25/2020 4:00,MIDATL,27.656
9/25/2020 8:00,9/25/2020 4:00,SOUTH,-1.829
9/25/2020 8:00,9/25/2020 4:00,WEST,853.018
9/25/2020 8:00,9/25/2020 4:00,RTO,878.845
9/25/2020 8:00,9/25/2020 4:00,RFC,880.674
9/25/2020 7:00,9/25/2020 3:00,MIDATL,61.663
9/25/2020 7:00,9/25/2020 3:00,SOUTH,-1.828
9/25/2020 7:00,9/25/2020 3:00,WEST,1107.648
9/25/2020 7:00,9/25/2020 3:00,RTO,1167.483
9/25/2020 7:00,9/25/2020 3:00,RFC,1169.311
9/25/2020 6:00,9/25/2020 2:00,MIDATL,87.1
9/25/2020 6:00,9/25/2020 2:00,SOUTH,-1.829
9/25/2020 6:00,9/25/2020 2:00,WEST,1472.503
9/25/2020 6:00,9/25/2020 2:00,RTO,1557.774
9/25/2020 6:00,9/25/2020 2:00,RFC,1559.603
9/25/2020 5:00,9/25/2020 1:00,MIDATL,87.135
9/25/2020 5:00,9/25/2020 1:00,SOUTH,-1.827
9/25/2020 5:00,9/25/2020 1:00,WEST,1670.192
9/25/2020 5:00,9/25/2020 1:00,RTO,1755.5
9/25/2020 5:00,9/25/2020 1:00,RFC,1757.327
9/25/2020 4:00,9/25/2020 0:00,MIDATL,106.246
9/25/2020 4:00,9/25/2020 0:00,SOUTH,-1.833
9/25/2020 4:00,9/25/2020 0:00,WEST,1492.921
9/25/2020 4:00,9/25/2020 0:00,RTO,1597.334
9/25/2020 4:00,9/25/2020 0:00,RFC,1599.167
9/25/2020 3:00,9/24/2020 23:00,MIDATL,127.654
9/25/2020 3:00,9/24/2020 23:00,SOUTH,-1.763
9/25/2020 3:00,9/24/2020 23:00,WEST,1366.681
9/25/2020 3:00,9/24/2020 23:00,RTO,1492.572
9/25/2020 3:00,9/24/2020 23:00,RFC,1494.335
9/25/2020 2:00,9/24/2020 22:00,MIDATL,133.591
9/25/2020 2:00,9/24/2020 22:00,SOUTH,-1.84
9/25/2020 2:00,9/24/2020 22:00,WEST,763.455
9/25/2020 2:00,9/24/2020 22:00,RTO,895.206
9/25/2020 2:00,9/24/2020 22:00,RFC,897.046
9/25/2020 1:00,9/24/2020 21:00,MIDATL,134.344
9/25/2020 1:00,9/24/2020 21:00,SOUTH,-0.292
9/25/2020 1:00,9/24/2020 21:00,WEST,513.178
9/25/2020 1:00,9/24/2020 21:00,RTO,647.23
9/25/2020 1:00,9/24/2020 21:00,RFC,647.522
9/25/2020 0:00,9/24/2020 20:00,MIDATL,113.308
9/25/2020 0:00,9/24/2020 20:00,SOUTH,0.671
9/25/2020 0:00,9/24/2020 20:00,WEST,424.454
9/25/2020 0:00,9/24/2020 20:00,RTO,538.433
9/25/2020 0:00,9/24/2020 20:00,RFC,537.762
9/24/2020 23:00,9/24/2020 19:00,MIDATL,75.885
9/24/2020 23:00,9/24/2020 19:00,SOUTH,-1.703
9/24/2020 23:00,9/24/2020 19:00,WEST,364.132
9/24/2020 23:00,9/24/2020 19:00,RTO,438.314
9/24/2020 23:00,9/24/2020 19:00,RFC,440.017
9/24/2020 22:00,9/24/2020 18:00,MIDATL,37.604
9/24/2020 22:00,9/24/2020 18:00,SOUTH,-1.852
9/24/2020 22:00,9/24/2020 18:00,WEST,458.1
9/24/2020 22:00,9/24/2020 18:00,RTO,493.852
9/24/2020 22:00,9/24/2020 18:00,RFC,495.704
9/24/2020 21:00,9/24/2020 17:00,MIDATL,20.739
9/24/2020 21:00,9/24/2020 17:00,SOUTH,-1.969
9/24/2020 21:00,9/24/2020 17:00,WEST,543.359
9/24/2020 21:00,9/24/2020 17:00,RTO,562.129
9/24/2020 21:00,9/24/2020 17:00,RFC,564.098
9/24/2020 20:00,9/24/2020 16:00,MIDATL,15.17
9/24/2020 20:00,9/24/2020 16:00,SOUTH,-1.869
9/24/2020 20:00,9/24/2020 16:00,WEST,548.721
9/24/2020 20:00,9/24/2020 16:00,RTO,562.022
9/24/2020 20:00,9/24/2020 16:00,RFC,563.891
9/24/2020 19:00,9/24/2020 15:00,MIDATL,31.769
9/24/2020 19:00,9/24/2020 15:00,SOUTH,-0.677
9/24/2020 19:00,9/24/2020 15:00,WEST,645.94
9/24/2020 19:00,9/24/2020 15:00,RTO,677.032
9/24/2020 19:00,9/24/2020 15:00,RFC,677.709
9/24/2020 18:00,9/24/2020 14:00,MIDATL,28.753
9/24/2020 18:00,9/24/2020 14:00,SOUTH,9.035
9/24/2020 18:00,9/24/2020 14:00,WEST,577.363
9/24/2020 18:00,9/24/2020 14:00,RTO,615.151
9/24/2020 18:00,9/24/2020 14:00,RFC,606.116
9/24/2020 17:00,9/24/2020 13:00,MIDATL,22.47
9/24/2020 17:00,9/24/2020 13:00,SOUTH,-1.544
9/24/2020 17:00,9/24/2020 13:00,WEST,543.028
9/24/2020 17:00,9/24/2020 13:00,RTO,563.954
9/24/2020 17:00,9/24/2020 13:00,RFC,565.498
9/24/2020 16:00,9/24/2020 12:00,MIDATL,15.706
9/24/2020 16:00,9/24/2020 12:00,SOUTH,-1.671
9/24/2020 16:00,9/24/2020 12:00,WEST,479.098
9/24/2020 16:00,9/24/2020 12:00,RTO,493.133
9/24/2020 16:00,9/24/2020 12:00,RFC,494.804
9/24/2020 15:00,9/24/2020 11:00,MIDATL,6.616
9/24/2020 15:00,9/24/2020 11:00,SOUTH,-1.952
9/24/2020 15:00,9/24/2020 11:00,WEST,323.625
9/24/2020 15:00,9/24/2020 11:00,RTO,328.289
9/24/2020 15:00,9/24/2020 11:00,RFC,330.241
9/24/2020 14:00,9/24/2020 10:00,MIDATL,16.599
9/24/2020 14:00,9/24/2020 10:00,SOUTH,-1.94
9/24/2020 14:00,9/24/2020 10:00,WEST,245.183
9/24/2020 14:00,9/24/2020 10:00,RTO,259.842
9/24/2020 14:00,9/24/2020 10:00,RFC,261.782
9/24/2020 13:00,9/24/2020 9:00,MIDATL,45.659
9/24/2020 13:00,9/24/2020 9:00,SOUTH,-1.698
9/24/2020 13:00,9/24/2020 9:00,WEST,720.318
9/24/2020 13:00,9/24/2020 9:00,RTO,764.279
9/24/2020 13:00,9/24/2020 9:00,RFC,765.977
9/24/2020 12:00,9/24/2020 8:00,MIDATL,49.42
9/24/2020 12:00,9/24/2020 8:00,SOUTH,3.549
9/24/2020 12:00,9/24/2020 8:00,WEST,1154.28
9/24/2020 12:00,9/24/2020 8:00,RTO,1207.249
9/24/2020 12:00,9/24/2020 8:00,RFC,1203.7
9/24/2020 11:00,9/24/2020 7:00,MIDATL,88.529
9/24/2020 11:00,9/24/2020 7:00,SOUTH,15.617
9/24/2020 11:00,9/24/2020 7:00,WEST,1240.409
9/24/2020 11:00,9/24/2020 7:00,RTO,1344.555
9/24/2020 11:00,9/24/2020 7:00,RFC,1328.938
9/24/2020 10:00,9/24/2020 6:00,MIDATL,129.79
9/24/2020 10:00,9/24/2020 6:00,SOUTH,17.199
9/24/2020 10:00,9/24/2020 6:00,WEST,1431.65
9/24/2020 10:00,9/24/2020 6:00,RTO,1578.639
9/24/2020 10:00,9/24/2020 6:00,RFC,1561.44
9/24/2020 9:00,9/24/2020 5:00,MIDATL,167.896
9/24/2020 9:00,9/24/2020 5:00,SOUTH,9.259
9/24/2020 9:00,9/24/2020 5:00,WEST,1701.795
9/24/2020 9:00,9/24/2020 5:00,RTO,1878.95
9/24/2020 9:00,9/24/2020 5:00,RFC,1869.691
9/24/2020 8:00,9/24/2020 4:00,MIDATL,185.302
9/24/2020 8:00,9/24/2020 4:00,SOUTH,5.596
9/24/2020 8:00,9/24/2020 4:00,WEST,2009.931
9/24/2020 8:00,9/24/2020 4:00,RTO,2200.829
9/24/2020 8:00,9/24/2020 4:00,RFC,2195.233
9/24/2020 7:00,9/24/2020 3:00,MIDATL,205.468
9/24/2020 7:00,9/24/2020 3:00,SOUTH,12.468
9/24/2020 7:00,9/24/2020 3:00,WEST,2134.313
9/24/2020 7:00,9/24/2020 3:00,RTO,2352.249
9/24/2020 7:00,9/24/2020 3:00,RFC,2339.781
9/24/2020 6:00,9/24/2020 2:00,MIDATL,207.871
9/24/2020 6:00,9/24/2020 2:00,SOUTH,20.682
9/24/2020 6:00,9/24/2020 2:00,WEST,2227.234
9/24/2020 6:00,9/24/2020 2:00,RTO,2455.787
9/24/2020 6:00,9/24/2020 2:00,RFC,2435.105
9/24/2020 5:00,9/24/2020 1:00,MIDATL,238.574
9/24/2020 5:00,9/24/2020 1:00,SOUTH,31.116
9/24/2020 5:00,9/24/2020 1:00,WEST,2267.092
9/24/2020 5:00,9/24/2020 1:00,RTO,2536.782
9/24/2020 5:00,9/24/2020 1:00,RFC,2505.666
9/24/2020 4:00,9/24/2020 0:00,MIDATL,350.818
9/24/2020 4:00,9/24/2020 0:00,SOUTH,56.027
9/24/2020 4:00,9/24/2020 0:00,WEST,2102.32
9/24/2020 4:00,9/24/2020 0:00,RTO,2509.165
9/24/2020 4:00,9/24/2020 0:00,RFC,2453.138
9/24/2020 3:00,9/23/2020 23:00,MIDATL,392.682
9/24/2020 3:00,9/23/2020 23:00,SOUTH,88.96
9/24/2020 3:00,9/23/2020 23:00,WEST,1867.547
9/24/2020 3:00,9/23/2020 23:00,RTO,2349.189
9/24/2020 3:00,9/23/2020 23:00,RFC,2260.229
9/24/2020 2:00,9/23/2020 22:00,MIDATL,406.754
9/24/2020 2:00,9/23/2020 22:00,SOUTH,127.733
9/24/2020 2:00,9/23/2020 22:00,WEST,1532.405
9/24/2020 2:00,9/23/2020 22:00,RTO,2066.892
9/24/2020 2:00,9/23/2020 22:00,RFC,1939.159
9/24/2020 1:00,9/23/2020 21:00,MIDATL,357.491
9/24/2020 1:00,9/23/2020 21:00,SOUTH,131.482
9/24/2020 1:00,9/23/2020 21:00,WEST,1186.684
9/24/2020 1:00,9/23/2020 21:00,RTO,1675.657
9/24/2020 1:00,9/23/2020 21:00,RFC,1544.175
9/24/2020 0:00,9/23/2020 20:00,MIDATL,358.417
9/24/2020 0:00,9/23/2020 20:00,SOUTH,120.325
9/24/2020 0:00,9/23/2020 20:00,WEST,925.685
9/24/2020 0:00,9/23/2020 20:00,RTO,1404.427
9/24/2020 0:00,9/23/2020 20:00,RFC,1284.102
9/23/2020 23:00,9/23/2020 19:00,MIDATL,323.005
9/23/2020 23:00,9/23/2020 19:00,SOUTH,94.852
9/23/2020 23:00,9/23/2020 19:00,WEST,661.416
9/23/2020 23:00,9/23/2020 19:00,RTO,1079.273
9/23/2020 23:00,9/23/2020 19:00,RFC,984.421
9/23/2020 22:00,9/23/2020 18:00,MIDATL,253.958
9/23/2020 22:00,9/23/2020 18:00,SOUTH,77.961
9/23/2020 22:00,9/23/2020 18:00,WEST,509.727
9/23/2020 22:00,9/23/2020 18:00,RTO,841.646
9/23/2020 22:00,9/23/2020 18:00,RFC,763.685
9/23/2020 21:00,9/23/2020 17:00,MIDATL,293.79
9/23/2020 21:00,9/23/2020 17:00,SOUTH,50.911
9/23/2020 21:00,9/23/2020 17:00,WEST,441.734
9/23/2020 21:00,9/23/2020 17:00,RTO,786.435
9/23/2020 21:00,9/23/2020 17:00,RFC,735.524
9/23/2020 20:00,9/23/2020 16:00,MIDATL,321.387
9/23/2020 20:00,9/23/2020 16:00,SOUTH,31.93
9/23/2020 20:00,9/23/2020 16:00,WEST,578.566
9/23/2020 20:00,9/23/2020 16:00,RTO,931.883
9/23/2020 20:00,9/23/2020 16:00,RFC,899.953
9/23/2020 19:00,9/23/2020 15:00,MIDATL,338.784
9/23/2020 19:00,9/23/2020 15:00,SOUTH,29.523
9/23/2020 19:00,9/23/2020 15:00,WEST,737.01
9/23/2020 19:00,9/23/2020 15:00,RTO,1105.317
9/23/2020 19:00,9/23/2020 15:00,RFC,1075.794
9/23/2020 18:00,9/23/2020 14:00,MIDATL,353.562
9/23/2020 18:00,9/23/2020 14:00,SOUTH,17.82
9/23/2020 18:00,9/23/2020 14:00,WEST,790.934
