voltage_kv,datetime,pnode_id,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr,wind_generation_mw,mw,fuel_percentage_of_total,is_renewable
13.0,2020-07-25 18:00:00,397393565.34090906,41.400000000000034,41.322045454545474,-0.24522727272727288,0.16272727272727275,1.0,1.0,27.269999999999985,234.5,0.0,1.0
13.0,2020-07-25 19:00:00,397393565.34090906,28.789999999999985,29.06818181818181,0.18659090909090928,0.08931818181818187,1.0,1.0,30.244999999999973,193.6999999999999,0.0,1.0
13.0,2020-07-25 20:00:00,397393565.34090906,26.080000000000005,26.492500000000003,0.39999999999999997,0.015227272727272777,1.0,1.0,45.41000000000003,256.5,0.0,1.0
13.0,2020-07-25 21:00:00,397393565.34090906,28.19000000000003,28.159318181818186,-0.0931818181818182,0.05727272727272726,1.0,1.0,70.62800000000004,494.40000000000015,0.0,1.0
13.0,2020-07-25 22:00:00,397393565.34090906,21.490000000000006,21.49363636363637,-0.02000000000000001,0.02045454545454544,1.0,1.0,78.6060000000001,878.4000000000007,0.010000000000000005,1.0
13.0,2020-07-25 23:00:00,397393565.34090906,19.399999999999984,19.490454545454558,-0.03113636363636366,0.12704545454545452,1.0,1.0,76.93800000000007,1286.599999999999,0.010000000000000005,1.0
13.0,2020-07-26 00:00:00,397393565.34090906,18.090000000000003,18.185227272727268,0.0,0.09727272727272726,1.0,1.0,70.29399999999998,1491.4000000000008,0.010000000000000005,1.0
13.0,2020-07-26 01:00:00,397393565.34090906,16.5,16.5875,0.0,0.08977272727272728,1.0,1.0,53.3,1588.6999999999987,0.02000000000000001,1.0
13.0,2020-07-26 02:00:00,397393565.34090906,14.75,14.940227272727281,0.060000000000000046,0.12749999999999997,1.0,1.0,28.962999999999987,1874.6999999999985,0.02000000000000001,1.0
13.0,2020-07-26 03:00:00,397393565.34090906,13.309999999999995,13.438409090909097,0.02000000000000001,0.11568181818181805,1.0,1.0,20.476,2248.5,0.02000000000000001,1.0
13.0,2020-07-26 04:00:00,397393565.34090906,12.39999999999999,12.50545454545454,0.0,0.10545454545454538,1.0,1.0,31.39100000000001,2333.8000000000015,0.030000000000000023,1.0
13.0,2020-07-26 05:00:00,397393565.34090906,11.81,11.911363636363632,0.0,0.10136363636363627,1.0,1.0,79.25700000000005,2408.0,0.030000000000000023,1.0
13.0,2020-07-26 06:00:00,397393565.34090906,11.269999999999994,11.34477272727272,0.0,0.08068181818181813,1.0,1.0,130.49499999999992,2176.3999999999987,0.030000000000000023,1.0
13.0,2020-07-26 07:00:00,397393565.34090906,11.61000000000001,11.709318181818183,0.0,0.09931818181818174,1.0,1.0,179.38699999999992,2135.8999999999987,0.02000000000000001,1.0
13.0,2020-07-26 08:00:00,397393565.34090906,15.100000000000012,15.305227272727267,0.07818181818181814,0.1356818181818181,1.0,1.0,139.125,1672.1999999999987,0.02000000000000001,1.0
13.0,2020-07-26 09:00:00,397393565.34090906,22.509999999999994,22.364772727272715,-0.2095454545454545,0.06227272727272725,1.0,1.0,130.16299999999987,902.1999999999999,0.010000000000000005,1.0
13.0,2020-07-26 10:00:00,397393565.34090906,22.11000000000001,25.454090909090905,3.1568181818181817,0.18795454545454549,1.0,1.0,207.81699999999992,1079.4000000000008,0.010000000000000005,1.0
13.0,2020-07-26 11:00:00,397393565.34090906,37.48000000000001,38.645,0.8986363636363639,0.26909090909090916,1.0,1.0,229.71100000000004,1194.1999999999991,0.010000000000000005,1.0
13.0,2020-07-26 12:00:00,397393565.34090906,25.88000000000001,27.144772727272734,0.9981818181818177,0.27227272727272744,1.0,1.0,198.3509999999999,1325.300000000001,0.010000000000000005,1.0
13.0,2020-07-26 13:00:00,397393565.34090906,24.730000000000015,26.7109090909091,1.7409090909090907,0.24227272727272756,1.0,1.0,147.58200000000008,1383.900000000001,0.010000000000000005,1.0
13.0,2020-07-26 14:00:00,397393565.34090906,24.79999999999998,27.222727272727294,2.1834090909090906,0.2427272727272727,1.0,1.0,144.7749999999999,1651.5999999999995,0.010000000000000005,1.0
13.0,2020-07-26 15:00:00,397393565.34090906,37.15000000000003,47.9109090909091,10.48363636363636,0.27999999999999997,1.0,1.0,157.02300000000008,1822.6000000000001,0.010000000000000005,1.0
13.0,2020-07-26 16:00:00,397393565.34090906,81.28999999999998,112.60636363636362,30.710454545454557,0.608636363636364,1.0,1.0,139.10599999999985,2226.6000000000013,0.02000000000000001,1.0
13.0,2020-07-26 17:00:00,397393565.34090906,59.15999999999999,75.73931818181819,16.163636363636357,0.41227272727272746,1.0,1.0,135.32700000000014,2480.1000000000017,0.02000000000000001,1.0
13.0,2020-07-26 18:00:00,397393565.34090906,48.5,61.13522727272727,12.310227272727275,0.3229545454545456,1.0,1.0,100.694,3014.6999999999985,0.02000000000000001,1.0
13.0,2020-07-26 19:00:00,397393565.34090906,26.480000000000015,27.737272727272707,1.132500000000001,0.12386363636363638,1.0,1.0,89.57700000000011,2652.600000000002,0.02000000000000001,1.0
13.0,2020-07-26 20:00:00,397393565.34090906,24.639999999999997,26.400909090909092,1.7847727272727278,-0.02318181818181815,1.0,1.0,98.14300000000001,1886.0,0.010000000000000005,1.0
